Key,RunNum,LatAvg,LatStd,Jitter,NormJitter,ReordAvg,ReordStd,ReordEarliest,ReordLatest,NumOutOfOrder,OutOfOrder,NumReceived,NumLoss,Loss,PadAvg
2.0,1.0,9029468.15965224,2437631.2096073832,764019.8347201414,0.23739815679236856,0.00012840724860403117,0.010139295242546474,0.8006191950464396,0.0,0.0,0.0,7829.0,246.0,0.030464396284829675,0.0
2.0,2.0,9351224.40096433,3043021.275226177,964871.5952785561,0.28759916760378224,0.0005142359145406685,0.02264220876832284,1.0,0.0,0.0,0.0,7766.0,309.0,0.03826625386996899,0.0
2.0,3.0,9209735.148834888,2869366.773048669,856989.9672791748,0.2609302872183447,0.0,0.0,0.0,0.0,0.0,0.0,7746.0,329.0,0.040743034055727496,0.0
2.0,4.0,9189444.832868204,2886436.20857887,842622.3917851265,0.2547974444881268,0.0010407789340869556,0.04329056931354487,2.401857585139319,0.0,0.0,0.0,7754.0,321.0,0.0397523219814241,0.0
2.0,5.0,9075370.152510803,2536295.345001664,772930.7612398604,0.23676097019869558,0.0,0.0,0.0,0.0,0.0,0.0,7831.0,244.0,0.0302167182662538,0.0
2.0,6.0,8820712.937480144,2018938.5491658156,600638.2167806104,0.18362099522981448,0.00012706224330201994,0.010086053289236042,0.8006191950464396,0.0,0.0,0.0,7903.0,172.0,0.021300309597523184,0.0
2.0,7.0,9105419.288839765,2531358.7070395453,812080.8714417947,0.2517287720623934,0.0003878342620925376,0.017618378517620596,0.8006191950464396,0.0,0.0,0.0,7784.0,291.0,0.03603715170278631,0.0
2.0,8.0,9116495.084937684,2527022.1883326266,853339.0047939594,0.25943306612068573,0.0,0.0,0.0,0.0,0.0,0.0,7801.0,274.0,0.03393188854489164,0.0
2.0,9.0,9375663.727209495,3277713.564964924,961994.0595991778,0.2917330712210571,0.00038662315728459496,0.025464234437639698,1.8006191950464396,0.0,0.0,0.0,7713.0,362.0,0.044829721362229055,0.0
2.0,10.0,9297885.320239171,2855614.5996682625,940794.418082143,0.2789095512922506,0.0005146474622799989,0.02779348607318342,1.8006191950464396,0.0,0.0,0.0,7759.0,316.0,0.03913312693498447,0.0
2.0,11.0,9049217.837634087,2430413.966447594,783602.2277875103,0.24368156110918093,0.0005139587193364369,0.040570196753887726,3.2024767801857585,0.0,0.0,0.0,7828.0,247.0,0.0305882352941176,0.0
2.0,12.0,9017250.772057405,2596717.2250184733,716855.3859903736,0.221377138514877,0.0005159459932633629,0.032133951256407146,2.401857585139319,0.0,0.0,0.0,7805.0,270.0,0.033436532507739904,0.0
2.0,13.0,9011224.791255908,2474486.221164409,733180.7902160776,0.22605894259278056,0.00025664984614403886,0.01433338248206714,0.8006191950464396,0.0,0.0,0.0,7836.0,239.0,0.02959752321981417,0.0
2.0,14.0,9225794.19471105,2875139.354087609,867554.215480163,0.27143362054758086,0.00038777164758461736,0.01761695670645714,0.8006191950464396,0.0,0.0,0.0,7784.0,291.0,0.03603715170278635,0.0
2.0,15.0,8933680.909676926,2112692.653093537,696294.2960943657,0.21875648664383335,0.0001276904617298597,0.010110956170674257,0.8006191950464396,0.0,0.0,0.0,7872.0,203.0,0.025139318885448864,0.0
2.0,16.0,9125115.68379024,2561837.9486146555,845124.0658817228,0.26232357376643967,0.0005167785670785193,0.032159865318175225,2.401857585139319,0.0,0.0,0.0,7793.0,282.0,0.03492260061919497,0.0
2.0,17.0,9189654.115483843,2905699.8977810834,858069.5483434001,0.26294576437313694,0.0005076501866794655,0.02143618561075667,1.0,0.0,0.0,0.0,7788.0,287.0,0.03554179566563464,0.0
2.0,18.0,9485034.930065734,3694862.0797193814,986011.4711237547,0.2942039662580168,0.0005212364551083057,0.040856427211282825,3.2024767801857585,0.0,0.0,0.0,7731.0,344.0,0.04260061919504641,0.0
