Key,RunNum,LatAvg,LatStd,Jitter,NormJitter,ReordAvg,ReordStd,ReordEarliest,ReordLatest,NumOutOfOrder,OutOfOrder,NumReceived,NumLoss,Loss,PadAvg
2.0,1.0,7578924.059089603,901039.7858129512,270308.0439614235,0.08996171936378905,0.00012503813759893485,0.01000539519832281,0.8006191950464396,0.0,0.0,0.0,8002.0,73.0,0.009040247678018528,0.0
2.0,2.0,7560897.59722729,760429.5833048315,276628.2458690167,0.08908101496337902,0.00012455183494807653,0.009985919578972753,0.8006191950464396,0.0,0.0,0.0,8032.0,43.0,0.005325077399380715,0.0
2.0,3.0,7534978.624721961,701543.3412525369,252198.82196623535,0.08210743680568856,0.00024852372964346246,0.014104679420714934,0.8006191950464396,0.0,0.0,0.0,8049.0,26.0,0.003219814241486053,0.0
2.0,4.0,7674965.602160066,1250108.608662533,344608.7931195146,0.11092315645426085,0.0,0.0,0.0,0.0,0.0,0.0,7964.0,111.0,0.013746130030959659,0.0
2.0,5.0,7520671.374416439,635946.3770625797,225731.99479172178,0.0760062688044194,0.00012428115415180662,0.009975062786595585,0.8006191950464396,0.0,0.0,0.0,8048.0,27.0,0.003343653250773942,0.0
2.0,6.0,7636776.699555733,1205528.030268029,328890.0548201193,0.10804753982930272,0.00012544957615890425,0.010021843078161728,0.8006191950464396,0.0,0.0,0.0,7980.0,95.0,0.011764705882352932,0.0
2.0,7.0,7584425.127368666,922487.0548203877,282629.1153746931,0.0927835633809628,0.0002502325972952703,0.014153081203440006,0.8006191950464396,0.0,0.0,0.0,8000.0,75.0,0.009287925696594396,0.0
2.0,8.0,7808388.5326911155,1866467.681367029,452568.0546141114,0.1485844642273354,0.0011493974725502517,0.030315922678767544,0.8006191950464396,0.0,0.0,0.0,7856.0,219.0,0.027120743034055643,0.0
2.0,9.0,7560593.800960723,836682.5666717318,264636.31828089023,0.09054066875766444,0.0002497642162053412,0.01413983132084418,0.8006191950464396,0.0,0.0,0.0,8015.0,60.0,0.007430340557275468,0.0
2.0,10.0,7557193.192837732,894355.4611659658,259324.2591242185,0.08670815525888487,0.0001249600741448738,0.010002271440769856,0.8006191950464396,0.0,0.0,0.0,8010.0,65.0,0.008049535603715118,0.0
2.0,11.0,7634725.466451787,1134120.5299488697,317682.1317808473,0.10136431170551799,0.0,0.0,0.0,0.0,0.0,0.0,7985.0,90.0,0.011145510835913225,0.0
2.0,12.0,7623099.967793675,1264541.4024540894,297287.5452443435,0.10268065382479971,0.0001259231196989675,0.010040740347761905,0.8006191950464396,0.0,0.0,0.0,7960.0,115.0,0.014241486068111433,0.0
2.0,13.0,7570213.734810489,807122.4669080933,294044.7901060585,0.08862677992872443,0.0,0.0,0.0,0.0,0.0,0.0,8026.0,49.0,0.0060681114551082785,0.0
2.0,14.0,7532476.884373675,647330.0672336896,235270.2919577731,0.08020358804582509,0.00012428115415180662,0.009975062786595585,0.8006191950464396,0.0,0.0,0.0,8048.0,27.0,0.003343653250773942,0.0
2.0,15.0,7562405.463086861,869983.5116059236,264242.22041223454,0.08901269106326172,0.0,0.0,0.0,0.0,0.0,0.0,8020.0,55.0,0.006811145510835907,0.0
2.0,16.0,7564023.238108454,834610.7231114901,269237.6916260391,0.08986721335652867,0.00012484316155403664,0.009997591285429439,0.8006191950464396,0.0,0.0,0.0,8020.0,55.0,0.00681114551083583,0.0
2.0,17.0,7698183.882593242,1487227.932066789,367868.20862906106,0.11555462565366333,0.0003781261941339691,0.01739654432789725,0.8006191950464396,0.0,0.0,0.0,7948.0,127.0,0.01572755417956649,0.0
2.0,18.0,7580563.785236599,897285.2776331012,259371.62824531455,0.08542157732616333,0.00037435436177354767,0.02234867300222443,1.6012383900928793,0.0,0.0,0.0,8020.0,55.0,0.0068111455108358625,0.0
2.0,19.0,7700596.195701428,1377295.5890350433,369707.7947788887,0.12062624311063555,0.00012598256413004545,0.010043110030447852,0.8006191950464396,0.0,0.0,0.0,7952.0,123.0,0.015232198142414808,0.0
2.0,20.0,7556290.162264111,793722.0754584299,252829.3512477161,0.08666964283266126,0.0,0.0,0.0,0.0,0.0,0.0,8027.0,48.0,0.005944272445820421,0.0
2.0,21.0,7672067.055698829,1348128.8688041442,339612.81848012493,0.11173244312406613,0.0,0.0,0.0,0.0,0.0,0.0,7971.0,104.0,0.012879256965944264,0.0
2.0,22.0,7600241.666608311,948187.3755956773,285430.0375280285,0.09643976952617438,0.0,0.0,0.0,0.0,0.0,0.0,8003.0,72.0,0.00891640866873059,0.0
2.0,23.0,7617900.85316878,1144751.0268781658,298053.65357706253,0.09957875633454809,0.0,0.0,0.0,0.0,0.0,0.0,7996.0,79.0,0.00978328173374607,0.0
2.0,24.0,7632964.179518096,1070529.4603368607,338503.1061530274,0.10353605726384073,0.0008745840145638294,0.04359011618404843,3.2024767801857585,0.0,0.0,0.0,8011.0,64.0,0.007925696594427229,0.0
2.0,25.0,7598675.107442554,1065663.2966256803,305900.691906907,0.10193746216939302,0.0006286268805326264,0.050164267515664905,4.003095975232198,0.0,0.0,0.0,7965.0,110.0,0.01362229102167177,0.0
2.0,26.0,7567656.390401097,858298.518745705,274412.68763088103,0.08819022680834394,0.0,0.0,0.0,0.0,0.0,0.0,8015.0,60.0,0.007430340557275468,0.0
2.0,27.0,7589427.049167996,1056107.4337590416,289392.1598910695,0.09653283176161087,0.0,0.0,0.0,0.0,0.0,0.0,7984.0,91.0,0.01126934984520116,0.0
