Key,RunNum,LatAvg,LatStd,Jitter,NormJitter,ReordAvg,ReordStd,ReordEarliest,ReordLatest,NumOutOfOrder,OutOfOrder,NumReceived,NumLoss,Loss,PadAvg
1.0,1.0,4528013.318445714,8887219.289771458,127671.89852632744,1.1265387770317208,2.1053561904761904,8.72717018363205,169.0,0.0,41857.0,0.3189104761904762,131250.0,0.0,0.0,0.0
2.0,1.0,3802091.110762171,4495202.594666122,186681.7919385729,0.8199159770211804,1.489850675732329,6.930006382451476,130.0,0.0,27622.0,0.2105479796632391,131191.0,59.0,0.0004495238095238,0.0
3.0,1.0,2977119.432957083,789780.5863186643,187129.60018453893,0.5475994834108237,17.332375559230833,870.2581457132944,43725.0,0.0,13001.0,0.0990877011135076,131207.0,40.0,0.0003047688709075,0.0
4.0,1.0,3018659.0538217723,661246.579706897,216848.8636660772,0.4761753355416934,0.1678654150920395,0.6520699042874959,29.0,0.0,11876.0,0.0904851883457271,131248.0,0.0,0.0,0.0
5.0,1.0,3050377.795329524,777512.8222149158,256889.74593448784,0.4511588761330192,0.1352228571428571,0.6404550460509694,17.0,0.0,8756.0,0.0667123809523809,131250.0,0.0,0.0,0.0
6.0,1.0,2998964.2188812094,540983.9436987422,273255.7807321668,0.3997846772669992,0.082366209203618,0.3674302395138821,13.0,0.0,6808.0,0.0518779861465659,131231.0,7.0,5.333820996967342e-05,0.0
7.0,1.0,2988679.7864196026,531902.2673529979,268924.9257184789,0.3368792667517711,0.054675118858954,0.3144270428229603,10.0,0.0,4902.0,0.0373491405583323,131248.0,2.0,1.5238095238095238e-05,0.0
8.0,1.0,2949792.890203192,540514.549048201,284552.44817143294,0.3119831063729818,1.1803880920079874,110.92488967899128,16405.0,0.0,4493.0,0.0342438607990488,131206.0,42.0,0.0003200048762647,0.0
1.0,2.0,4681951.087358371,9686080.13975692,128645.93144736948,1.134621686015588,2.1455490281238334,9.132903912798396,176.0,0.0,41648.0,0.3173398556853422,131241.0,9.0,6.857142857142857e-05,0.0
2.0,2.0,3591319.521946834,3472490.113106549,187783.7439910838,0.8260065028346838,1.823792943184329,181.24708524939035,65623.0,0.0,27805.0,0.2118492331370143,131249.0,1.0,7.619047619047619e-06,0.0
3.0,2.0,3208371.397442346,1936381.218274737,197972.7465298133,0.5794217410970781,0.7495465422896948,120.78977076181133,43748.0,0.0,17776.0,0.1354733488804548,131214.0,33.0,0.0002514343184987,0.0
4.0,2.0,2901182.1549857114,659347.4310815693,208456.00187684305,0.4570823274627109,1.6899980948752142,202.5201601142878,32810.0,0.0,9776.0,0.074497999618975,131225.0,23.0,0.0001752407655735,0.0
5.0,2.0,2901259.672360982,564225.0707799236,255018.4696434828,0.4474285945482202,6.414318587037686,3.231479678365779,17.0,0.0,7447.0,0.0567425062099023,131242.0,8.0,6.095238095238095e-05,0.0
6.0,2.0,2809248.182575932,476496.5377230684,248674.60810263467,0.3633401437695349,566.1405920799692,3375.010895249428,20687.0,0.0,3759.0,0.0289042675893886,130050.0,2.0,1.5378463999015778e-05,0.0
7.0,2.0,2931414.2640710124,571876.4682967335,274798.43645975605,0.3443210201099088,1.0315288201455293,89.64223018029934,18749.0,0.0,5397.0,0.041121566535868,131245.0,5.0,3.809523809523809e-05,0.0
8.0,2.0,2840997.1497775204,521191.4334202007,284255.0496238119,0.3119214591120412,0.0411663415823479,0.2500554733067542,10.0,0.0,4153.0,0.0316423869316103,131248.0,0.0,0.0,0.0
1.0,3.0,4696810.026765714,10295400.16870483,128535.48955291226,1.1347078102141177,2.1327161904761907,8.809154899367616,169.0,0.0,40985.0,0.3122666666666667,131250.0,0.0,0.0,0.0
2.0,3.0,3673560.082415238,4583488.921974564,185816.06657987548,0.8170080894490981,1.577729523809524,7.115057742934598,136.0,0.0,27577.0,0.2101104761904761,131250.0,0.0,0.0,0.0
3.0,3.0,2961065.3429945065,1423654.1394611828,190500.307102714,0.5583909721947773,0.3623778067308205,1.8488104212147205,57.0,0.0,16138.0,0.1229590009676411,131247.0,0.0,0.0,0.0
4.0,3.0,3133163.813291477,1525538.342414839,225321.0671510629,0.4949371774368578,1.0576416086313831,156.8738233287654,32811.0,0.0,18942.0,0.1443287971838283,131242.0,6.0,4.571498232354017e-05,0.0
5.0,3.0,2784659.187855788,622610.4176848377,248691.25395997023,0.4360589519345917,0.5509552441264107,0.9620571343104106,13.0,0.0,6981.0,0.0531995153288676,131223.0,27.0,0.0002057142857142,0.0
6.0,3.0,2889369.4505718923,1056605.4270893326,268169.6980175289,0.3924777736383622,0.302946712285969,60.37977601482381,21872.0,0.0,8585.0,0.065418993987701,131231.0,7.0,5.333820996967342e-05,0.0
7.0,3.0,2789653.149335609,546600.7367482404,262634.17693859513,0.3290640031598438,0.4670090210898451,0.583207351536157,8.0,0.0,4690.0,0.0357338778495672,131248.0,2.0,1.5238095238095238e-05,0.0
8.0,3.0,2809172.5451788176,550894.8777218438,292696.90894837107,0.3212046419481668,5.125260053496719,2.029521982407319,13.0,0.0,4601.0,0.035062450942289,131223.0,25.0,0.0001904790930147,0.0
1.0,4.0,4309178.088068572,8897153.803138282,129974.37841911944,1.1469569500408454,2.084030476190476,8.640603545016635,168.0,0.0,41057.0,0.3128152380952381,131250.0,0.0,0.0,0.0
2.0,4.0,3069739.997744418,2034180.083781924,185099.47594270945,0.8137157211617263,0.7992379791206279,3.361543889427276,67.0,0.0,24446.0,0.1862836241713023,131230.0,20.0,0.0001523809523809,0.0
